Date,leveled log Nasdaq,leveled log S&P,leveled log Russell,leveled log DJIA,leveled log Gold,leveled log 1yr Treasury,leveled log 10yr Bond
8/27/2013,-0.049459669,0.118868801,-0.087887997,-0.347952743,0.042453952,-1.066763536,0.018717046
8/28/2013,-0.060030525,0.105088656,-0.110533683,-0.359579583,0.052377908,-0.912012856,0.014564482
8/29/2013,-0.058108989,0.106880231,-0.10784824,-0.356708126,0.038481866,-0.911412856,0.031704876
8/30/2013,-0.048831541,0.109974472,-0.098874422,-0.355242267,0.028535489,-0.984920829,0.021486244
9/3/2013,-0.048841709,0.107978924,-0.105452047,-0.358412829,0.027157903,-0.910212856,0.045947156
9/4/2013,-0.050133147,0.110690431,-0.108315444,-0.356629401,0.035802506,-0.909612856,0.059104788
9/5/2013,-0.0412493,0.11811649,-0.099131257,-0.350406254,0.026917227,-0.775481464,0.067620844
9/6/2013,-0.035984943,0.120429487,-0.097387704,-0.349898811,0.00958783,-0.908412856,0.087975241
9/9/2013,-0.035658904,0.119873474,-0.094145654,-0.35116031,0.02217718,-1.061963536,0.07043339
9/10/2013,-0.022566485,0.130634105,-0.077683145,-0.342122503,0.012453406,-0.981320829,0.08566613
9/11/2013,-0.026599919,0.133967952,-0.07351597,-0.33403556,0.006492841,-1.060763536,0.082809581
9/12/2013,-0.023204044,0.13861622,-0.073142788,-0.325619631,-0.012288557,-0.980120829,0.067239628
9/13/2013,-0.023842401,0.135944605,-0.07981279,-0.3268517,-0.036754355,-0.979520829,0.076383616
9/16/2013,-0.015656436,0.139689191,-0.074890259,-0.322688311,-0.032098188,-0.978920829,0.037828548
9/17/2013,-0.023894635,0.143047332,-0.073417575,-0.315101467,-0.030498491,-1.058363536,0.052168056
9/18/2013,-0.01724493,0.147554307,-0.063812529,-0.313475979,-0.044172783,-1.144774913,0.054471843
9/19/2013,-0.006039378,0.159937912,-0.05242125,-0.304495173,0.003410202,-1.239485093,-0.002259956
9/20/2013,-0.005923073,0.156897135,-0.054948281,-0.307526984,-0.002958782,-1.143574913,0.026090322
9/23/2013,-0.0087128,0.150290366,-0.059138801,-0.319586242,-0.028288105,-1.238285093,0.01359289
9/24/2013,-0.01304538,0.144911759,-0.059215017,-0.323112288,-0.032568021,-1.237685093,-0.003515588
9/25/2013,-0.013082929,0.142018157,-0.056396481,-0.327544843,-0.030023608,-1.237085093,-0.016402333
9/26/2013,-0.012757596,0.13947742,-0.057431063,-0.332065192,-0.021087844,-1.341845609,-0.023758093
9/27/2013,-0.014929586,0.140144769,-0.054694084,-0.329552007,-0.029677266,-1.235885093,-0.024696397
9/30/2013,-0.023301001,0.135061196,-0.06684097,-0.334277001,-0.019251789,-1.235285093,-0.035183521
10/1/2013,-0.013861598,0.131982588,-0.059643462,-0.342300618,-0.022175479,-1.234685093,-0.019750934
10/2/2013,-0.00915843,0.137407451,-0.047264378,-0.339291367,-0.051799743,-1.138774913,-0.031718385
10/3/2013,-0.005041805,0.13747336,-0.053282489,-0.343248259,-0.040381234,-1.138174913,-0.023516818
10/4/2013,-0.014618521,0.129228598,-0.064322564,-0.35234927,-0.035347888,-1.137574913,-0.027881299
10/7/2013,-0.014410024,0.133996008,-0.063127874,-0.347685172,-0.039454516,-1.049963536,-0.028444076
10/8/2013,-0.015881041,0.12729652,-0.068181281,-0.356733739,-0.032155695,-0.826219985,-0.015732064
10/9/2013,-0.035074128,0.115557976,-0.08373549,-0.367792247,-0.041199336,-0.825619985,-0.021578946
10/10/2013,-0.029996391,0.117702864,-0.081676434,-0.3661859,-0.050320103,-0.894012856,0.002962267
10/11/2013,-0.021830591,0.13552855,-0.069147003,-0.345095257,-0.060102515,-0.893412856,-0.004264429
10/14/2013,-0.018335726,0.140501165,-0.057660316,-0.338490225,-0.068014536,-0.823819985,-0.001087128
10/15/2013,-0.007226581,0.145763177,-0.049357573,-0.334272298,-0.084510821,-0.758681464,0.00872833
10/16/2013,-0.006404056,0.140471718,-0.052455508,-0.343078772,-0.066852766,-0.822619985,0.01626243
10/17/2013,-0.004648478,0.151778428,-0.049094069,-0.3303623,-0.043763278,-0.965120829,-0.024557489
10/18/2013,0.013327844,0.161153539,-0.030915491,-0.330515917,-0.037588298,-1.044563536,-0.044738891
10/21/2013,0.0205227,0.165824413,-0.025498532,-0.328891481,-0.038647888,-1.130974913,-0.034104014
10/22/2013,0.023503391,0.166357601,-0.026013666,-0.329652624,-0.042182597,-1.225685093,-0.040848486
10/23/2013,0.01600189,0.169467381,-0.029843272,-0.32534334,-0.02641268,-1.129774913,-0.076113195
10/24/2013,0.01680436,0.166530018,-0.029064267,-0.328912085,-0.024277538,-1.042163536,-0.07912734
10/25/2013,0.027783632,0.171199475,-0.021834396,-0.322175562,-0.020469989,-1.128574913,-0.065735064
10/28/2013,0.024085552,0.172939513,-0.024608259,-0.319550732,-0.013899662,-1.127974913,-0.067920751
10/29/2013,0.026769011,0.174732507,-0.024434425,-0.319656808,-0.017350438,-1.127374913,-0.065335064
10/30/2013,0.028505157,0.179816501,-0.021210197,-0.313011498,-0.015610568,-1.126774913,-0.075915764
10/31/2013,0.018553486,0.174508299,-0.036513478,-0.317197703,-0.027650197,-1.221485093,-0.064935064
11/1/2013,0.020317908,0.171730151,-0.043162187,-0.321469118,-0.042298188,-1.220885093,-0.036928299
11/4/2013,0.020056089,0.174199056,-0.043889879,-0.317715742,-0.04297856,-1.325645609,-0.029799865
11/5/2013,0.017836932,0.175285526,-0.038191281,-0.317374542,-0.04556384,-1.219685093,-0.025389333
11/6/2013,0.024422587,0.174705969,-0.035311466,-0.317834491,-0.041488298,-1.123774913,-0.009273877
11/7/2013,0.019972,0.177752812,-0.041409559,-0.310321212,-0.042547888,-1.123174913,-0.025753566
11/8/2013,0.003130146,0.164839201,-0.062230023,-0.320816259,-0.048181234,-1.035563536,-0.024789333
11/11/2013,0.013723139,0.176912204,-0.044352738,-0.310415306,-0.067959239,-0.994141542,0.024964482
11/12/2013,0.01193497,0.176457957,-0.045107486,-0.309835569,-0.070403698,-0.954320829,0.029517046
11/13/2013,0.009472815,0.173348962,-0.047884918,-0.312271245,-0.074614536,-0.953720829,0.022087581
11/14/2013,0.023707485,0.183512395,-0.034715211,-0.308341205,-0.069248799,-0.953120829,0.015334214
11/15/2013,0.028902335,0.187739565,-0.035033223,-0.304226098,-0.070718389,-0.952520829,0.01736874
11/18/2013,0.031561562,0.192086143,-0.029045607,-0.299088735,-0.069654,-0.951920829,0.008362267
11/19/2013,0.020152613,0.187412164,-0.039320057,-0.298678591,-0.078757735,-0.877212856,0.00262533
11/20/2013,0.018584697,0.186541803,-0.042568507,-0.299157609,-0.079647415,-1.030763536,0.016134214
11/21/2013,0.017556219,0.18294423,-0.043466521,-0.303418174,-0.09820189,-1.030163536,0.043862211
11/22/2013,0.027161005,0.19039072,-0.028003835,-0.297411774,-0.103923046,-1.029563536,0.035450747
11/25/2013,0.033641573,0.195252417,-0.023018613,-0.293760503,-0.112308799,-0.874812856,0.028417443
11/26/2013,0.031424287,0.193135116,-0.024561809,-0.294132691,-0.09730135,-0.948320829,0.01288637
11/27/2013,0.038657075,0.1932734,-0.015857154,-0.294280848,-0.09760135,-0.947720829,0.01639946
11/29/2013,0.045838479,0.195958073,-0.007215494,-0.292604994,-0.102308408,-0.947120829,0.025745307
12/2/2013,0.047631349,0.194574255,-0.010600904,-0.294025762,-0.108851506,-0.946520829,0.038610575
12/3/2013,0.040749937,0.190797485,-0.025317641,-0.299461059,-0.124213871,-0.945920829,0.037371208
12/4/2013,0.035819287,0.186729142,-0.027537785,-0.305664839,-0.129448091,-0.871212856,0.055769748
12/5/2013,0.03990232,0.186345048,-0.030501961,-0.307475029,-0.112583796,-0.944720829,0.060556103
12/6/2013,0.047463906,0.183654269,-0.029304216,-0.311619011,-0.115520981,-0.944120829,0.070214923
12/9/2013,0.04811923,0.193385985,-0.020363983,-0.2997386,-0.117650808,-0.943520829,0.0627145
12/10/2013,0.044726369,0.193955264,-0.02498082,-0.299749627,-0.104006963,-0.868812856,0.053382212
12/11/2013,0.044549479,0.191074108,-0.032576811,-0.303385797,-0.096709965,-0.942320829,0.052872489
12/12/2013,0.030136436,0.179128834,-0.049462601,-0.311602068,-0.106414737,-0.867612856,0.067871913
12/13/2013,0.03252463,0.176833156,-0.045603869,-0.318179939,-0.123542301,-0.867012856,0.07191203
12/16/2013,0.033180482,0.176351899,-0.041762359,-0.317595042,-0.118337138,-0.940520829,0.064416994
12/17/2013,0.035243672,0.181196868,-0.034151872,-0.310028657,-0.112353546,-0.865812856,0.07440044
12/18/2013,0.03389818,0.17818851,-0.033782095,-0.310800264,-0.11589176,-0.939320829,0.069371214
12/19/2013,0.042175699,0.193329485,-0.024239202,-0.293250373,-0.139157707,-0.938720829,0.077231419
12/20/2013,0.043241935,0.193897579,-0.027531577,-0.292557175,-0.147998536,-0.938120829,0.099048318
12/23/2013,0.060320659,0.200594914,-0.0071748,-0.28997605,-0.150183156,-0.863412856,0.089012814
12/24/2013,0.063517851,0.203188704,-0.002052612,-0.28594344,-0.147344093,-0.862812856,0.098089622
12/26/2013,0.066481851,0.206777941,0.001268821,-0.281635093,-0.140565154,-0.936320829,0.111458815
12/27/2013,0.068376713,0.210933664,0.004011087,-0.274910794,-0.137344388,-1.015763536,0.124325651
12/30/2013,0.063325911,0.209919429,-0.000381756,-0.275323583,-0.144073945,-0.935120829,0.11520778
12/31/2013,0.064933212,0.210338316,-0.000673131,-0.273934266,-0.144373945,-0.934520829,0.113399747
1/2/2014,0.064277513,0.211900564,-0.001093774,-0.270619943,-0.129598801,-0.933920829,0.127902336
1/3/2014,0.061216579,0.204823786,-0.008953505,-0.277900449,-0.119702954,-0.933320829,0.1181454
1/6/2014,0.058133366,0.204132777,-0.002754207,-0.277158969,-0.115347547,-1.012763536,0.110980117
1/7/2014,0.055786336,0.201966058,-0.010335245,-0.280195466,-0.116051506,-0.932120829,0.104437003
1/8/2014,0.061694355,0.206778908,-0.003431816,-0.274509371,-0.125280136,-0.931520829,0.114064682
1/9/2014,0.067336843,0.207177225,-0.00193909,-0.278218561,-0.125987884,-0.930920829,0.114934699
1/10/2014,0.064617072,0.207553491,-0.003178137,-0.279599259,-0.121202954,-1.010363536,0.105037003
1/13/2014,0.063950056,0.208005404,-0.00109349,-0.281090579,-0.110406301,-1.096774913,0.070121519
1/14/2014,0.054535853,0.196938746,-0.011079579,-0.291914224,-0.10850167,-1.096174913,0.067865808
1/15/2014,0.070313221,0.20720343,0.000925782,-0.285103902,-0.117447547,-0.928520829,0.074019249
1/16/2014,0.073120498,0.211053836,0.006372556,-0.279336817,-0.118353546,-1.094974913,0.079790294
1/17/2014,0.072399936,0.208817114,0.00554373,-0.28387451,-0.115627215,-1.094374913,0.063889141
1/21/2014,0.075696314,0.206891367,0.007766021,-0.281055905,-0.110502792,-1.006763536,0.067259833
1/22/2014,0.078139447,0.208677341,0.009379002,-0.283715356,-0.117436649,-1.093174913,0.069568056
1/23/2014,0.075423017,0.207164663,0.012504638,-0.286972759,-0.113911782,-1.092574913,0.065899579
1/24/2014,0.068141519,0.198608641,-0.001921061,-0.297630411,-0.102228415,-1.091974913,0.02986243
1/27/2014,0.052770124,0.178546169,-0.01725491,-0.318144103,-0.094027821,-1.091374913,0.034800912
1/28/2014,0.036772368,0.173852618,-0.033827593,-0.320853316,-0.107405082,-1.090774913,0.045491151
1/29/2014,0.034688514,0.177654708,-0.033569664,-0.315723911,-0.106708371,-1.090174913,0.037017443
1/30/2014,0.043751981,0.170177515,-0.033117423,-0.327646976,-0.107606279,-1.184885093,0.016681334
1/31/2014,0.036061584,0.177662401,-0.036252377,-0.321352496,-0.113905097,-1.184285093,-0.002195362
2/3/2014,0.044675652,0.172873159,-0.033938618,-0.331131126,-0.114205097,-1.088374913,0.008896765
2/4/2014,0.023297854,0.150633357,-0.061516453,-0.352336571,-0.109304045,-1.000763536,-0.01586671
2/5/2014,0.022017152,0.155900636,-0.063691406,-0.348088895,-0.106416791,-1.000163536,-0.016816356
2/6/2014,0.023498632,0.155478175,-0.065796905,-0.348335145,-0.105524185,-0.919520829,0.009496765
2/7/2014,0.037798263,0.16832456,-0.055520057,-0.336611653,-0.104633,-0.998963536,0.026366904
2/10/2014,0.048050418,0.179428574,-0.047474318,-0.326538034,-0.094275706,-0.998363536,0.008401437
2/11/2014,0.054885912,0.181591885,-0.04488564,-0.326170897,-0.08733851,-0.997763536,0.01382533
2/12/2014,0.064689546,0.192257709,-0.035967761,-0.314591091,-0.084719368,-0.997163536,0.034287581
2/13/2014,0.058350159,0.189141538,-0.040284053,-0.31777461,-0.082108723,-0.996563536,0.041392933
2/14/2014,0.073610751,0.19642934,-0.020644763,-0.313626632,-0.068363278,-1.082974913,0.030301609
2/18/2014,0.077246813,0.201993553,-0.017840636,-0.305478898,-0.064468801,-0.995363536,0.030501609
2/19/2014,0.078598188,0.201722859,-0.012565446,-0.307497553,-0.061160403,-1.081774913,0.012962785
2/20/2014,0.073762819,0.196255854,-0.019874113,-0.312900399,-0.065259078,-0.994163536,0.033097
2/21/2014,0.083015151,0.202502174,-0.006351248,-0.307496883,-0.060244964,-0.993563536,0.044202233
2/24/2014,0.08064628,0.199969333,-0.006231195,-0.309884494,-0.05131268,-1.079974913,0.035322817
2/25/2014,0.086216746,0.205675271,0.001374128,-0.303680505,-0.051800244,-1.079374913,0.037345307
2/26/2014,0.086374993,0.20446267,0.001167649,-0.305646538,-0.046675107,-1.078774913,0.024348635
2/27/2014,0.083984661,0.203780367,0.003559386,-0.304875452,-0.053714182,-1.078174913,0.001404638
2/28/2014,0.091125169,0.20910466,0.011627632,-0.300523266,-0.056458941,-0.990563536,-0.001421083
3/3/2014,0.076357699,0.210283705,-0.001332124,-0.2978486,-0.044408484,-0.989963536,-0.011883789
3/4/2014,0.091526185,0.205524604,0.00942028,-0.307529082,-0.048248311,-0.989363536,0.001626923
3/5/2014,0.096965352,0.218657169,0.02583349,-0.293914585,-0.053037656,-0.908720829,0.021651773
3/6/2014,0.100345953,0.218526538,0.026038613,-0.296371187,-0.052775385,-0.988163536,0.02959946
3/7/2014,0.100542515,0.220639522,0.027351644,-0.292768815,-0.042637266,-0.907520829,0.031268428
3/10/2014,0.091427746,0.220088102,0.020176041,-0.291330835,-0.053375385,-0.986963536,0.059333448
3/11/2014,0.093504555,0.220101101,0.01986771,-0.293681729,-0.043422709,-0.906320829,0.053806875
3/12/2014,0.080615641,0.213432777,0.002562374,-0.298175851,-0.037989914,-0.985763536,0.04172792
3/13/2014,0.091828571,0.214790941,0.01374293,-0.299033789,-0.02710432,-0.985163536,0.034633942
3/14/2014,0.071080185,0.201672467,-0.004875577,-0.31383296,-0.028133981,-0.984563536,-0.004738224
3/17/2014,0.076356959,0.200246892,0.00658548,-0.316616446,-0.021886122,-0.903920829,0.012827256
3/18/2014,0.078860555,0.208750977,0.008094969,-0.305802324,-0.034223473,-0.903320829,0.019741194
3/19/2014,0.089059938,0.215696195,0.020777206,-0.300591214,-0.04670749,-0.759619985,0.017335571
3/20/2014,0.081002805,0.208980134,0.010936512,-0.307877579,-0.061223966,-0.828012856,0.053410575
3/21/2014,0.090406563,0.216513256,0.018806736,-0.301376074,-0.052895137,-0.827412856,0.047478906
3/24/2014,0.078423178,0.212646967,0.012554674,-0.30347839,-0.06559898,-0.826812856,0.04984732
3/25/2014,0.069497574,0.208052147,0.002018642,-0.30525649,-0.071398188,-0.900320829,0.041345307
3/26/2014,0.069745336,0.21193633,0.002031132,-0.299950961,-0.071888356,-0.979763536,0.044817443
3/27/2014,0.049115451,0.203680801,-0.023201046,-0.306503553,-0.087134026,-0.979163536,0.025962267
3/28/2014,0.047334527,0.202378726,-0.026179915,-0.3068589,-0.086855043,-0.898520829,0.020597423
3/31/2014,0.052412481,0.20708007,-0.021155368,-0.303694843,-0.088506525,-0.897920829,0.04141671
4/1/2014,0.060259629,0.214809097,-0.006576678,-0.295829954,-0.094619368,-0.897320829,0.041252212
4/2/2014,0.074484354,0.221336839,0.006072264,-0.291598387,-0.096864516,-0.976763536,0.054491151
4/3/2014,0.074317546,0.223688464,0.007995123,-0.289508511,-0.094636561,-1.063174913,0.061862211
4/4/2014,0.069748881,0.222864374,0.002840292,-0.289587677,-0.090092998,-1.062574913,0.060632107
4/7/2014,0.032902108,0.208637099,-0.029378498,-0.299700929,-0.086149983,-1.061974913,0.035835333
4/8/2014,0.026321053,0.198494674,-0.041465853,-0.310349693,-0.074398188,-1.061374913,0.03272833
4/9/2014,0.036843065,0.202166936,-0.032014704,-0.309959882,-0.078508442,-1.156085093,0.02887153
4/10/2014,0.048955948,0.212512234,-0.022554207,-0.299195214,-0.069877266,-1.260845609,0.014179222
4/11/2014,0.008110078,0.189826387,-0.057735741,-0.315956925,-0.073398491,-1.260245609,-0.007616356
4/14/2014,0.013519672,0.182791309,-0.05689303,-0.324989433,-0.068209691,-1.154285093,0.003641907
4/15/2014,0.011874019,0.189863255,-0.059792774,-0.316271224,-0.078373201,-1.058374913,0.010644655
4/16/2014,0.020016663,0.197581838,-0.052464784,-0.310853513,-0.088249983,-1.057774913,0.008204638
4/17/2014,0.023025806,0.205861431,-0.049388161,-0.301492479,-0.088357546,-1.057174913,0.009914072
4/21/2014,0.02885118,0.207839856,-0.041476202,-0.302719636,-0.093028576,-1.056574913,0.036166904
4/22/2014,0.035031365,0.211267069,-0.038473438,-0.300556882,-0.095521276,-1.055974913,0.037835333
4/23/2014,0.041686652,0.21466526,-0.028601046,-0.296952537,-0.101454,-1.055374913,0.027340044
4/24/2014,0.044676187,0.215874364,-0.030989744,-0.297878869,-0.101754,-1.150085093,0.034191953
4/25/2014,0.032460124,0.213413538,-0.043185248,-0.298186798,-0.093713344,-1.054174913,0.016179222
4/28/2014,0.024042708,0.206416332,-0.053925735,-0.307009798,-0.088043177,-1.148885093,0.022362785
4/29/2014,0.02318044,0.209310751,-0.058796229,-0.301947533,-0.09779632,-1.052974913,0.034791953
4/30/2014,0.021823503,0.212483299,-0.062292017,-0.297173879,-0.096353316,-1.052374913,0.033517571
5/1/2014,0.030311794,0.216159448,-0.055837633,-0.294731904,-0.103643635,-1.147085093,0.014726123
5/2/2014,0.034220066,0.216442264,-0.055267722,-0.296113287,-0.102386003,-1.146485093,0.001299871
5/5/2014,0.024359309,0.213134434,-0.059835881,-0.299593606,-0.093583587,-1.050574913,-0.017350466
5/6/2014,0.031101652,0.215187867,-0.060376522,-0.298676907,-0.084863278,-1.145285093,-0.003649779
5/7/2014,0.020396949,0.20690732,-0.071736132,-0.306762162,-0.083254516,-1.144685093,-0.00306671
5/8/2014,0.012181716,0.211437801,-0.073840194,-0.29998433,-0.09873398,-1.144085093,-0.000189333
5/9/2014,0.009451079,0.210107939,-0.087967588,-0.298284273,-0.100777997,-1.143485093,-0.008813483
5/12/2014,0.021294406,0.212443029,-0.070763394,-0.296556883,-0.098172989,-1.248245609,0.010471065
5/13/2014,0.033633918,0.221097174,-0.052278743,-0.290180347,-0.098472989,-1.142285093,0.014821232
5/14/2014,0.027813188,0.221097499,-0.063889224,-0.289273586,-0.092988167,-1.141685093,-0.017505072
5/15/2014,0.0212955,0.216158107,-0.08297123,-0.295727928,-0.090599994,-1.246445609,-0.029042296
5/16/2014,0.014584294,0.20692984,-0.086925938,-0.306082156,-0.098599743,-1.245845609,-0.046710549
5/19/2014,0.016733166,0.209648898,-0.082307447,-0.303769383,-0.093311521,-1.245245609,-0.036941098
5/20/2014,0.02637779,0.21381944,-0.072212625,-0.302804529,-0.100940387,-1.244645609,-0.025691262
5/21/2014,0.022394846,0.207478195,-0.082189866,-0.311317496,-0.100853316,-1.244045609,-0.032580697
5/22/2014,0.029406138,0.215173946,-0.078792273,-0.30210205,-0.099220201,-1.243445609,-0.022939242
5/23/2014,0.034817416,0.217687152,-0.07022125,-0.301691591,-0.101453316,-1.137485093,-0.027055514
5/27/2014,0.045671949,0.222066506,-0.055278907,-0.298195142,-0.108743635,-1.242245609,-0.029611963
5/28/2014,0.052129153,0.226984804,-0.048179918,-0.2944353,-0.12297499,-1.136285093,-0.044509588
5/29/2014,0.052556186,0.226172595,-0.049137544,-0.296971098,-0.132206279,-1.135685093,-0.06944265
5/30/2014,0.055424844,0.231052302,-0.048000083,-0.29369589,-0.132506279,-1.135085093,-0.057002595
6/2/2014,0.054294138,0.232694059,-0.053005754,-0.292827552,-0.140210014,-1.134485093,-0.043109268
6/3/2014,0.047873712,0.232078118,-0.06315728,-0.291940855,-0.140911782,-1.133885093,-0.023106641
6/4/2014,0.047613957,0.231872977,-0.065521161,-0.293239113,-0.139806301,-1.133285093,-0.011210601
6/5/2014,0.056017873,0.234508159,-0.056187512,-0.292394994,-0.141110014,-1.132685093,-0.00251962
6/6/2014,0.068233295,0.241484767,-0.034754715,-0.286709053,-0.134006279,-1.036774913,-0.011974068
6/9/2014,0.070617142,0.244656292,-0.0285255,-0.281889089,-0.133509148,-1.036174913,0.002864098
6/10/2014,0.071438091,0.245158978,-0.022977859,-0.281343396,-0.135005082,-1.035574913,0.009164002
6/11/2014,0.069686361,0.24446152,-0.027917333,-0.281480499,-0.128150839,-1.034974913,0.010883182
6/12/2014,0.069430298,0.241168555,-0.030291884,-0.287859181,-0.129045075,-1.129685093,0.017136927
6/13/2014,0.067324457,0.234489729,-0.032894475,-0.294463861,-0.120468401,-1.033774913,0.002898987
6/16/2014,0.064383879,0.236379897,-0.033684834,-0.292917906,-0.113918389,-1.033174913,-0.009223079
6/17/2014,0.066886589,0.237373112,-0.030874416,-0.292404045,-0.127767934,-1.032574913,-0.003613483
6/18/2014,0.07240152,0.240049469,-0.021781789,-0.291101666,-0.124515532,-1.127285093,0.01755964
6/19/2014,0.078750356,0.247423428,-0.014259602,-0.285245449,-0.114623363,-1.232045609,-0.00668772
6/20/2014,0.077358257,0.248729293,-0.01434881,-0.284911775,-0.093317584,-1.231445609,0.014557633
6/23/2014,0.077880265,0.249788462,-0.011836916,-0.283683398,-0.090949391,-1.125485093,-0.001273244
6/24/2014,0.077337601,0.249104335,-0.017624982,-0.284684724,-0.084042836,-0.942563536,0.003150221
6/25/2014,0.071048853,0.242410233,-0.030018484,-0.291914026,-0.09269203,-1.028974913,-0.011316194
6/26/2014,0.079376128,0.247643636,-0.018520873,-0.289296903,-0.093373201,-1.028374913,-0.014621553
6/27/2014,0.077330058,0.245743138,-0.02506383,-0.290778034,-0.090817959,-1.123085093,-0.030944352
6/30/2014,0.083089323,0.247702752,-0.014228413,-0.290746287,-0.092830126,-1.027174913,-0.031141098
7/1/2014,0.08876001,0.248267457,-0.007969793,-0.292469102,-0.083466384,-1.026574913,-0.019106641
7/2/2014,0.095924079,0.253540946,-0.001147719,-0.285593941,-0.083012378,-0.938963536,-0.004114623
7/3/2014,0.098990042,0.25476915,-0.002535694,-0.284167435,-0.086520836,-1.025374913,0.011042511
7/7/2014,0.099773786,0.258781154,-0.001863941,-0.279483698,-0.09383974,-0.937763536,0.013144013
7/8/2014,0.091655869,0.254627235,-0.018838286,-0.282232818,-0.090339622,-1.024174913,-4.31E-05
7/9/2014,0.08234817,0.248698401,-0.027487222,-0.288735732,-0.087420836,-1.023574913,-0.007186095
7/10/2014,0.070399989,0.249297059,-0.041741002,-0.285287951,-0.07215267,-1.118285093,-0.036509988
7/11/2014,0.081298383,0.248634223,-0.040721277,-0.289248221,-0.077490464,-1.022374913,-0.02835133
7/14/2014,0.0901227,0.250517746,-0.034251837,-0.28762204,-0.089266463,-1.021774913,-0.025776032
7/15/2014,0.090614935,0.254117893,-0.036660189,-0.281799587,-0.09659203,-1.021174913,-0.018483804
7/16/2014,0.090598313,0.253406976,-0.042328304,-0.281696218,-0.108005385,-1.020574913,-0.015539242
7/17/2014,0.082474585,0.254925853,-0.053329791,-0.277812073,-0.104267306,-1.115285093,-0.030329661
7/18/2014,0.074990291,0.245485178,-0.066829376,-0.2872169,-0.098826762,-1.114685093,-0.051013954
7/21/2014,0.084066476,0.253100443,-0.054426833,-0.2806523,-0.097220547,-1.018774913,-0.04232734
7/22/2014,0.089121636,0.252252749,-0.050314053,-0.283303023,-0.101910286,-1.018174913,-0.037710549
7/23/2014,0.094032005,0.256935362,-0.045434102,-0.279972029,-0.101827804,-1.017574913,-0.051225972
7/24/2014,0.096737605,0.258119571,-0.043783412,-0.281733061,-0.107880457,-1.016974913,-0.038513195
7/25/2014,0.088923338,0.256172649,-0.052674076,-0.282765807,-0.113966394,-1.016374913,-0.033511265
7/28/2014,0.089311055,0.252767894,-0.056982844,-0.290269291,-0.10464168,-1.015774913,-0.04334144
7/29/2014,0.090122451,0.25346729,-0.060370116,-0.288953562,-0.103027804,-0.928163536,-0.043948217
7/30/2014,0.09259462,0.249816917,-0.055158301,-0.293041903,-0.111005385,-0.847520829,-0.046577073
7/31/2014,0.081686797,0.245518776,-0.064822852,-0.296329706,-0.113234026,-0.926963536,-0.007483282
8/1/2014,0.068204589,0.227171675,-0.079933974,-0.315051967,-0.121675183,-0.846320829,-0.002235708
8/4/2014,0.068415524,0.225322449,-0.082092017,-0.319464976,-0.114992998,-0.925763536,-0.036712153
8/5/2014,0.067879499,0.230154855,-0.081292912,-0.315756341,-0.115872989,-0.925163536,-0.036512153
8/6/2014,0.05876328,0.22006803,-0.084822214,-0.324234092,-0.11946597,-1.011574913,-0.057382624
8/7/2014,0.069261719,0.222857361,-0.07452519,-0.323123258,-0.109343177,-1.010974913,-0.047808193
8/8/2014,0.061532345,0.216041738,-0.08202318,-0.328213897,-0.09780872,-1.105685093,-0.076416769
8/11/2014,0.07188749,0.227850935,-0.067608972,-0.317119469,-0.105154355,-1.105085093,-0.057601961
8/12/2014,0.07325226,0.228839785,-0.066018931,-0.316919436,-0.103354516,-1.104485093,-0.061097305
8/13/2014,0.075946885,0.228572623,-0.068481725,-0.317099418,-0.104990267,-1.103885093,-0.04903865
8/14/2014,0.082488369,0.234455581,-0.063549777,-0.311994943,-0.100908055,-1.103285093,-0.067714877
8/15/2014,0.091497996,0.240123053,-0.055844245,-0.308717971,-0.102273261,-1.208045609,-0.078762653
8/18/2014,0.093625966,0.23966266,-0.057804633,-0.31216706,-0.110867306,-1.102085093,-0.087399234
8/19/2014,0.098596502,0.246773639,-0.049071316,-0.302043501,-0.113088167,-1.006174913,-0.088468002
8/20/2014,0.099069361,0.2504844,-0.050302883,-0.298137826,-0.117820201,-0.918563536,-0.067743721
8/21/2014,0.100752942,0.253490622,-0.051924169,-0.294080012,-0.128994094,-1.100285093,-0.055182624
8/22/2014,0.102251722,0.256195586,-0.050359337,-0.291182758,-0.128903698,-1.099685093,-0.074834393
8/25/2014,0.108293407,0.255563903,-0.043996973,-0.29303688,-0.127059239,-1.003774913,-0.077981676
8/26/2014,0.108013093,0.258797194,-0.045102747,-0.28936169,-0.125219368,-0.916163536,-0.077362653
8/27/2014,0.110019913,0.259572443,-0.036685773,-0.287821477,-0.126686003,-1.002574913,-0.085154283
8/28/2014,0.104942752,0.257811649,-0.04392925,-0.287652226,-0.124654093,-1.001974913,-0.096421811
8/29/2014,0.108853479,0.258127135,-0.044802955,-0.290036323,-0.126702515,-1.202045609,-0.094514598
9/2/2014,0.11306238,0.260735365,-0.036829501,-0.289517151,-0.133244002,-1.096085093,-0.074052191
9/3/2014,0.116613534,0.260285841,-0.032045994,-0.291583871,-0.140809621,-1.000174913,-0.048273239
9/4/2014,0.110086104,0.259137133,-0.040083169,-0.290925233,-0.139140729,-1.094885093,-0.070731263
9/5/2014,0.105216025,0.257101959,-0.048790347,-0.29226295,-0.144963425,-1.094285093,-0.042591894
9/8/2014,0.108949029,0.261481071,-0.044822384,-0.288713534,-0.142695523,-1.093685093,-0.055032225
